dia,endpoint,params,db_time_nanos,parser_time_nanos,total_time_nanos,bytes_sent,status,memoria_b,cpu_nanos
2025-11-11,/Clients/{format}/,ID_Client=32549 Name=null Phone=null Email=null  Adress=null,22172400,48000,23307100,11913,200,0,0
2025-11-11,/Clients/{format}/,ID_Client=null Name=null Phone= 1-275-204-5923x490 Email=null  Adress=null,467613400,0,467683100,0,204,0,0
2025-11-11,/Reservations/ClientName/,ClientName=How good shoulder history position,14794379400,0,14794463800,0,204,8388608,15625000
2025-11-11,/Clients/{format}/,ID_Client=null Name=Design let member Phone=null Email=null  Adress=null,14777664900,0,14777731500,0,204,0,0
2025-11-11,/Books/AuthorID/,AuthorID=50004,14832948200,1000,14833020800,52,200,4194304,0
2025-11-11,/Authors/Book_Name/,Book_Name=Follow nation indicate simple,19394589800,0,19394621900,0,204,8388608,0
2025-11-11,/Library/{format}/,ID_Library=88310 Name=null Description=null Location=null,32670087700,118400,32670226800,53926,200,20971520,0
2025-11-11,/Library/{format}/,ID_Library=null Name=null Description=null Location=Some magazine,32663024700,44794000,32707852000,6325478,200,50331648,46875000
2025-11-11,/Books/{format}/,ID_Book=null ISBN=null Title=Name you can Sinopse=null,35227750500,0,35227815600,0,204,54525952,0
2025-11-11,/Reservations/LibraryName/,LlibraryName=Reveal community everybody case,38456240800,0,38456275600,0,204,71303168,0
2025-11-11,/Books/AuthorName/,Author_Name=Than people area strategy,57832436923500,0,42635156000,0,204,67108864,0
2025-11-11,/Authors/Book_Name/,Book_Name=Box run knowledge music,44835825100,0,44835866100,0,204,67108864,0
2025-11-11,/Stocks/Library,LibraryName=Nation eat work language,48561485000,0,48561915900,0,204,71303168,0
2025-11-11,/Reservations/{format}/,ID_Reservations=null ID_Library=null ID_Book=null ID_Clients=13349,48548189600,30100,48548236100,70,200,62914560,0
2025-11-11,/Reservations/LibraryName/,LlibraryName=Store apply different next,51593959300,0,51593995300,0,204,71303168,0
2025-11-11,/Reservations/BookTitle/,BookTitle=Compare car what,57658321700,0,57658853300,0,204,71303168,0
