dia,endpoint,params,db_time_nanos,parser_time_nanos,total_time_nanos,bytes_sent,status,memoria_b,cpu_nanos
2025-11-12,/Library/{format}/,ID_Library=88310 Name=null Description=null Location=null,113989300,189700,114405200,53926,200,4194304,46875000
2025-11-12,/Reservations/LibraryName/,LlibraryName=Store apply different next,52112298000,0,52112675500,0,204,16777216,0
2025-11-12,/Stocks/Library,LibraryName=Same service blue themselves design,52025576700,0,52110372500,0,204,12582912,0
2025-11-12,/Library/{format}/,ID_Library=null Name=null Description=null Location=Discussion within early anything,52069716300,0,52069759300,0,204,8388608,0
2025-11-12,/Stocks/Library,LibraryName=Generation ready open likely,52189132600,0,52276871000,0,204,12582912,0
2025-11-12,/Library/{format}/,ID_Library=null Name=Modern magazine idea Description=null Location=null,52690909100,0,52690947600,0,204,12582912,0
2025-11-12,/Library/{format}/,ID_Library=null Name=null Description=null Location=Some magazine,52842771100,93049300,52941163000,6325478,200,67108864,93750000
2025-11-12,/Reservations/LibraryName/,LlibraryName=Reveal community everybody case,53146635400,0,53147334100,0,204,83886080,0
2025-11-12,/Authors/{format}/,ID_Authors=null Name=null Age=63 Bibliograhy=null,73800096100,2347612800,76481055100,360844868,200,2828802640,4031250000
2025-11-12,/Stocks/Library,LibraryName=Along family threat,79291817900,0,79381403500,0,204,2258377296,62500000
2025-11-12,/Stocks/Library,LibraryName=Forward eye save,79342758200,0,79429714000,0,204,2258377296,0
2025-11-12,/Stocks/Library,LibraryName=Rule more environment others,79624697600,0,79710889700,0,204,2262571600,0
2025-11-12,/Stocks/Library,LibraryName=Nation eat work language,79636866500,0,79722830700,0,204,2262571600,0
2025-11-12,/Books/AuthorID/,AuthorID=56330,79705513600,1000,79758296900,0,200,2258377296,0
2025-11-12,/Books/{format}/,ID_Book=null ISBN=978-0-693-72388-2 Title=null Sinopse=null,29485714700,0,29485944600,0,204,1914444368,0
2025-11-12,/Reservations/{format}/,ID_Reservations=null ID_Library=null ID_Book=null ID_Clients=62970,22031631800,0,22031788700,0,204,1755060816,0
2025-11-12,/Reservations/{format}/,ID_Reservations=null ID_Library=363727 ID_Book=null ID_Clients=null,22040695400,0,22040779200,0,204,1759255120,0
2025-11-12,/Authors/{format}/,ID_Authors=null Name=null Age=73 Bibliograhy=null,82145727900,4668568500,87193865300,397406969,200,3749452368,6765625000
2025-11-12,/Reservations/BookTitle/,BookTitle=Wait poor evening book,39644074800,0,39644440000,0,204,4076608080,0
2025-11-12,/Reservations/ClientName/,ClientName=Write how media bit,43571844900,0,43572731000,0,204,4076608080,0
2025-11-12,/Reservations/ClientName/,ClientName=Interview many job,54624939000,0,54625055200,0,204,3984333392,0
2025-11-12,/Stocks/Library,LibraryName=Better program until those,58694544100,0,58694720100,0,204,3984333392,0
2025-11-12,/Library/{format}/,ID_Library=89004 Name=null Description=null Location=null,58695503800,693100,58696229600,54569,200,3984333392,0
2025-11-12,/Stocks/Library,LibraryName=Lot rich interesting lead,66791254100,0,66791392300,0,204,4152105552,0
2025-11-12,/Library/{format}/,ID_Library=86581 Name=null Description=null Location=null,59670585500,135400,59670783400,53920,200,3988527696,0
2025-11-12,/Stocks/Library,LibraryName=Old send social recent,60211602700,0,60211716900,0,204,3992722000,0
